# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
KCNMB3             3  178957537  178984838     32       7  686400    -0.075924   -0.00015148    -0.075773
ZNF639             3  179041551  179053325      3       2  669105       1.0335   -0.00015148       1.0337
MFN1               3  179065480  179111014     15       3  691840     -0.30449   -0.00015148     -0.30433
GNB4               3  179113876  179169371     34       7  682444     0.077421   -0.00015148     0.077572
ACTL6A             3  179280708  179306193     13       2  687407      -1.6263   -0.00015148      -1.6262
MRPL47             3  179306253  179322434      9       3  674030      -1.5302   -0.00015148        -1.53
NDUFB5             3  179322575  179342288      6       1  687163     -0.39466   -0.00015148     -0.39451
USP13              3  179370933  179507189     98      19  681503      -2.0504   -0.00015148      -2.0503
PEX5L              3  179512746  179754841    156      25  686515      0.33864   -0.00015148      0.33879
TTC14              3  180319918  180336120      5       2  695902      -1.6637   -0.00015148      -1.6635
CCDC39             3  180331360  180397300     26       6  685432       2.9329   -0.00015148       2.9331
FXR1               3  180630096  180700541     35       4  681327       3.9214   -0.00015148       3.9216
DNAJC19            3  180701497  180707562      3       2  677685       3.2476   -0.00015148       3.2478
ATP11B             3  182511291  182639423     60       3  690188       1.0944   -0.00015148       1.0946
DCUN1D1            3  182660153  182703731     17       2  683452       1.9876   -0.00015148       1.9878
MCCC1              3  182733006  182817373     65       6  677548      0.14522   -0.00015148      0.14537
LAMP3              3  182840003  182880667     55       8  687720     -0.34272   -0.00015148     -0.34257
MCF2L2             3  182895831  183146031    186      30  673806      -2.3014   -0.00015148      -2.3012
B3GNT5             3  182971032  182991179      5       2  624111     -0.98595   -0.00015148      -0.9858
KLHL6              3  183205319  183273499     44       7  675416     -0.25065   -0.00015148      -0.2505
KLHL24             3  183353398  183402307     48       2  686370       3.4189   -0.00015148        3.419
YEATS2             3  183415587  183530413     69       4  687190       3.3203   -0.00015148       3.3204
MAP6D1             3  183533664  183543393     15       2  689973       4.0499   -0.00015148         4.05
PARL               3  183543522  183602693     35       6  689513       3.2642   -0.00015148       3.2643
ABCC5              3  183637722  183735803     82       8  691333        1.999   -0.00015148       1.9992
HTR3D              3  183749332  183757157     10       2  681864       3.5889   -0.00015148       3.5891
HTR3C              3  183770835  183778461      3       1  691188       2.2411   -0.00015148       2.2412
HTR3E              3  183814852  183824783      9       2  681178       1.8943   -0.00015148       1.8945
EIF2B5             3  183852810  183863099      3       2  686064      0.51306   -0.00015148      0.51321
DVL3               3  183873099  183891314      4       2  683997       0.5265   -0.00015148      0.52666
AP2M1              3  183892634  183901879      9       3  660560        1.349   -0.00015148       1.3491
ABCF3              3  183903863  183911795      7       4  669460       1.6985   -0.00015148       1.6987
VWA5B2             3  183948317  183960117      6       2  680544      0.30077   -0.00015148      0.30092
ALG3               3  183960117  183967313      2       1  653584       2.5154   -0.00015148       2.5155
ECE2               3  183967445  184010819     17       5  676789       4.3984   -0.00015148       4.3985
CAMK2N2            3  183977003  183979251      1       1  684440      -2.6616   -0.00015148      -2.6614
PSMD2              3  184016886  184026842      4       2  644830       4.3604   -0.00015148       4.3606
EIF4G1             3  184032283  184053146      6       3  695400       4.8205   -0.00015148       4.8206
FAM131A            3  184053717  184064063      4       2  652989       4.1528   -0.00015148        4.153
CLCN2              3  184063973  184079439      7       3  652618       2.4791   -0.00015148       2.4793
THPO               3  184089773  184097368      7       3  712608       2.4228   -0.00015148        2.423
CHRD               3  184097861  184107617      4       2  644073       1.8395   -0.00015148       1.8397
EPHB3              3  184279587  184300196     10       3  685588      -2.9037   -0.00015148      -2.9036
MAGEF1             3  184428155  184429836      2       1  688957       1.4524   -0.00015148       1.4525
VPS8               3  184529925  184770402    151      12  682645      -1.9225   -0.00015148      -1.9224
C3orf70            3  184795838  184870802     34       9  689598      -1.1912   -0.00015148      -1.1911
EHHADH             3  184908412  184971886     28       4  689277     -0.83028   -0.00015148     -0.83013
MAP3K13            3  185000729  185206882    121      14  689783      -1.9948   -0.00015148      -1.9947
TMEM41A            3  185207389  185216845      2       1  676549      -2.7291   -0.00015148      -2.7289
LIPH               3  185225570  185270369     17       3  691635      -1.6204   -0.00015148      -1.6203
SENP2              3  185300284  185348889     26       3  693204       3.6624   -0.00015148       3.6625
IGF2BP2            3  185361527  185542827     71      10  764051       1.8434   -0.00015148       1.8436
TRA2B              3  185632356  185655924     16       3  685977     -0.14849   -0.00015148     -0.14833
ETV5               3  185764106  185826901     24       3  765374       9.4397   -0.00015148       9.4399
DGKG               3  185852896  186080023    214      44  672451      0.43593   -0.00015148      0.43608
CRYGS              3  186256232  186263049      4       2  687767      0.28522   -0.00015148      0.28537
TBCCD1             3  186263856  186288332      7       3  690044      -1.3338   -0.00015148      -1.3336
DNAJB11            3  186288467  186303589     22       2  689879      -1.4927   -0.00015148      -1.4925
AHSG               3  186330850  186339107      9       2  688553       -1.107   -0.00015148      -1.1068
FETUB              3  186353758  186370797      9       4  658488     -0.62051   -0.00015148     -0.62036
HRG                3  186383747  186396023     10       3  673021      0.27561   -0.00015148      0.27577
KNG1               3  186435098  186462199     42       8  681635      -1.8546   -0.00015148      -1.8545
EIF4A2             3  186501361  186507686      7       3  691687     -0.59778   -0.00015148     -0.59763
RFC4               3  186507681  186524484     18       4  674018     0.095672   -0.00015148     0.095823
ADIPOQ             3  186560463  186576252     21       7  699848     -0.20511   -0.00015148     -0.20496
ST6GAL1            3  186648315  186796341    169      42  678758      -1.1744   -0.00015148      -1.1743
RPL39L             3  186838741  186857263      8       1  644526     -0.16649   -0.00015148     -0.16634
RTP1               3  186915274  186919253      5       2  690575      -1.7788   -0.00015148      -1.7787
MASP1              3  186933873  187009810    118      22  680927      -2.6111   -0.00015148       -2.611
RTP4               3  187086168  187089372      5       2  666319     -0.30178   -0.00015148     -0.30163
SST                3  187386694  187388201      2       1  686447     -0.75694   -0.00015148     -0.75679
RTP2               3  187416047  187420345      8       2  688194      -1.9695   -0.00015148      -1.9694
BCL6               3  187439165  187463513     16       4  687702      -1.5616   -0.00015148      -1.5615
LPP                3  187871097  188608460    690     104  682342     -0.34983   -0.00015148     -0.34968
TPRG1              3  188817910  189041271    200      32  679238      -1.2049   -0.00015148      -1.2047
TP63               3  189348942  189615068    292      52  677020      0.15333   -0.00015148      0.15348
P3H2               3  189674517  189840226    193      16  682628      -3.1012   -0.00015148       -3.101
CLDN1              3  190023490  190040235     30       9  685134      -2.7395   -0.00015148      -2.7394
CLDN16             3  190105661  190129932     30       5  691825      0.20119   -0.00015148      0.20134
TMEM207            3  190146444  190167665     21       5  683449      -1.5857   -0.00015148      -1.5856
IL1RAP             3  190231840  190378856    205      39  682996       0.8919   -0.00015148      0.89205
GMNC               3  190570526  190610190     18       6  663624     -0.86307   -0.00015148     -0.86292
OSTN               3  190917039  190983404     81      11  684751    -0.078961   -0.00015148     -0.07881
UTS2B              3  190984944  191048325     68      10  673093      -1.4259   -0.00015148      -1.4257
CCDC50             3  191046874  191116459     94      10  692075       1.6096   -0.00015148       1.6098
PYDC2              3  191178952  191179245      1       1  691799      -2.3098   -0.00015148      -2.3097
